Problem,Package,File,Priority,Line,Description,Rule set,Rule
2,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanReportEditRequest.java,3,16,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
3,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanReportEditRequest.java,3,20,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanReportGenRequest.java,3,10,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
2,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanReportGenRequest.java,3,14,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
3,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanReportGenRequest.java,3,18,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanReportManualRequest.java,3,11,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanReportPageRequest.java,3,13,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanReportShareRequest.java,3,19,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
2,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanReportShareRequest.java,3,24,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanScenarioBatchAddBugRequest.java,3,20,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
2,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanScenarioBatchAddBugRequest.java,3,29,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
3,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanScenarioBatchAddBugRequest.java,3,34,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanScenarioBatchAssociateBugRequest.java,3,14,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanShareReportDetailRequest.java,3,12,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanTableRequest.java,3,22,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanTreeRequest.java,3,20,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
2,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanTreeRequest.java,3,24,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.dto.request,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\request\TestPlanUpdateRequest.java,3,48,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.dto.response,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\dto\response\TestPlanShareResponse.java,3,20,Access to field `REQUIRED` on foreign value `Schema.RequiredMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\CleanupTestPlanReportServiceImpl.java,3,28,Access to field `TEST_PLAN_CLEAN_REPORT` on foreign value `ProjectApplicationType.TEST_PLAN` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanApiCaseService.java,3,78,"Possible God Class (WMC=92, ATFD=275, TCC=10.714%)",Design,GodClass
2,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanApiCaseService.java,3,406,Access to field `DEFAULT_NODE_ID` on foreign value `ModuleConstants` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanApiScenarioService.java,3,74,"Possible God Class (WMC=78, ATFD=229, TCC=11.137%)",Design,GodClass
2,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanApiScenarioService.java,3,573,Access to field `DEFAULT_NODE_ID` on foreign value `ModuleConstants` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanBatchOperationService.java,3,168,Avoid unused local variables such as 'pos'.,Best Practices,UnusedLocalVariable
1,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanCollectionMinderService.java,3,38,"Possible God Class (WMC=65, ATFD=145, TCC=0.333%)",Design,GodClass
1,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanExecuteSupportService.java,3,112,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
1,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanFunctionalCaseService.java,3,73,"Possible God Class (WMC=108, ATFD=257, TCC=9.377%)",Design,GodClass
2,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanFunctionalCaseService.java,3,412,Access to field `DEFAULT_NODE_ID` on foreign value `ModuleConstants` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanReportService.java,3,65,"Possible God Class (WMC=118, ATFD=359, TCC=14.271%)",Design,GodClass
1,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanSendNoticeService.java,3,208,Access to field `TEST_PLAN_TASK_EXECUTE_SUCCESSFUL` on foreign value `NoticeConstants.TemplateText` (degree 1),Design,LawOfDemeter
2,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanSendNoticeService.java,3,208,Access to field `TEST_PLAN_TASK_EXECUTE_FAILED` on foreign value `NoticeConstants.TemplateText` (degree 1),Design,LawOfDemeter
3,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanSendNoticeService.java,3,211,Access to field `TEST_PLAN_TASK_EXECUTE_SUCCESSFUL` on foreign value `NoticeConstants.TemplateText` (degree 1),Design,LawOfDemeter
4,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanSendNoticeService.java,3,211,Access to field `TEST_PLAN_TASK_EXECUTE_FAILED` on foreign value `NoticeConstants.TemplateText` (degree 1),Design,LawOfDemeter
5,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanSendNoticeService.java,3,223,Access to field `EXECUTE_SUCCESSFUL` on foreign value `NoticeConstants.Event` (degree 1),Design,LawOfDemeter
6,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanSendNoticeService.java,3,223,Access to field `EXECUTE_FAILED` on foreign value `NoticeConstants.Event` (degree 1),Design,LawOfDemeter
7,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanSendNoticeService.java,3,225,Access to field `JENKINS_TASK` on foreign value `NoticeConstants.TaskType` (degree 1),Design,LawOfDemeter
8,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanSendNoticeService.java,3,225,Access to field `TEST_PLAN_TASK` on foreign value `NoticeConstants.TaskType` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.service,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\main\java\io\metersphere\plan\service\TestPlanService.java,3,581,Access to field `DEFAULT_NODE_ID` on foreign value `ModuleConstants` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\CleanupResourceTests.java,3,13,Access to field `RANDOM_PORT` on foreign value `SpringBootTest.WebEnvironment` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanApiCaseControllerTests.java,3,66,Access to field `RANDOM_PORT` on foreign value `SpringBootTest.WebEnvironment` (degree 1),Design,LawOfDemeter
2,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanApiCaseControllerTests.java,3,116,Access to field `ISOLATED` on foreign value `SqlConfig.TransactionMode` (degree 1),Design,LawOfDemeter
3,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanApiCaseControllerTests.java,3,404,Access to field `RAW` on foreign value `Body.BodyType` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanApiScenarioControllerTests.java,3,65,Access to field `RANDOM_PORT` on foreign value `SpringBootTest.WebEnvironment` (degree 1),Design,LawOfDemeter
2,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanApiScenarioControllerTests.java,3,244,Access to field `RAW` on foreign value `Body.BodyType` (degree 1),Design,LawOfDemeter
3,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanApiScenarioControllerTests.java,3,257,Access to field `ISOLATED` on foreign value `SqlConfig.TransactionMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanAssociateControllerTests.java,3,22,Access to field `RANDOM_PORT` on foreign value `SpringBootTest.WebEnvironment` (degree 1),Design,LawOfDemeter
2,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanAssociateControllerTests.java,3,34,Access to field `ISOLATED` on foreign value `SqlConfig.TransactionMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanBugControllerTests.java,3,27,Access to field `RANDOM_PORT` on foreign value `SpringBootTest.WebEnvironment` (degree 1),Design,LawOfDemeter
2,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanBugControllerTests.java,3,43,Access to field `ISOLATED` on foreign value `SqlConfig.TransactionMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanCaseControllerTests.java,3,48,Access to field `RANDOM_PORT` on foreign value `SpringBootTest.WebEnvironment` (degree 1),Design,LawOfDemeter
2,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanCaseControllerTests.java,3,90,Access to field `ISOLATED` on foreign value `SqlConfig.TransactionMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanCollectionMinderControllerTests.java,3,32,Access to field `RANDOM_PORT` on foreign value `SpringBootTest.WebEnvironment` (degree 1),Design,LawOfDemeter
2,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanCollectionMinderControllerTests.java,3,46,Access to field `ISOLATED` on foreign value `SqlConfig.TransactionMode` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanExecuteTests.java,3,41,Access to field `RANDOM_PORT` on foreign value `SpringBootTest.WebEnvironment` (degree 1),Design,LawOfDemeter
1,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanReportControllerTests.java,3,40,Access to field `RANDOM_PORT` on foreign value `SpringBootTest.WebEnvironment` (degree 1),Design,LawOfDemeter
2,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanReportControllerTests.java,3,92,Access to field `ISOLATED` on foreign value `SqlConfig.TransactionMode` (degree 1),Design,LawOfDemeter
3,io.metersphere.plan.controller,C:\User\divya\Projects\metersphere\backend\services\test-plan\src\test\java\io\metersphere\plan\controller\TestPlanReportControllerTests.java,3,274,Access to field `ISOLATED` on foreign value `SqlConfig.TransactionMode` (degree 1),Design,LawOfDemeter
